date,line_id,shift_id,sku_id,supplier_id,produced_units,scrap_units,planned_hours,runtime_hours,downtime_minutes,standard_cycle_time_sec
2024-06-03,L3,EVENING,SKU001,SUP_B,9566,187,8.0,7.62,23,2.7
2024-06-03,L3,NIGHT,SKU020,SUP_B,4492,135,8.0,7.33,40,5.0
2024-06-03,L3,NIGHT,SKU026,SUP_C,5141,159,8.0,7.43,34,4.6
2024-06-03,L3,NIGHT,SKU008,SUP_B,6512,197,8.0,7.93,4,4.0
2024-06-03,L3,NIGHT,SKU015,SUP_A,3318,97,8.0,7.37,38,7.0
2024-06-04,L1,MORNING,SKU029,SUP_A,5741,115,8.0,8.0,0,4.5
2024-06-04,L1,MORNING,SKU027,SUP_D,5741,116,8.0,7.55,27,4.2
2024-06-04,L1,MORNING,SKU028,SUP_C,4386,87,8.0,7.63,22,6.0
2024-06-04,L1,MORNING,SKU015,SUP_A,3905,76,8.0,7.95,3,7.0
2024-06-04,L1,EVENING,SKU011,SUP_C,4540,87,8.0,7.35,39,5.6
2024-06-04,L1,EVENING,SKU029,SUP_A,6014,113,8.0,7.73,16,4.5
2024-06-04,L1,EVENING,SKU026,SUP_C,5298,107,8.0,7.5,30,4.6
2024-06-04,L1,EVENING,SKU009,SUP_A,6023,120,8.0,7.88,7,4.1
2024-06-04,L1,NIGHT,SKU009,SUP_B,5644,168,8.0,7.38,37,4.1
2024-06-04,L1,NIGHT,SKU003,SUP_A,6213,183,8.0,7.58,25,3.7
2024-06-04,L1,NIGHT,SKU029,SUP_D,5337,166,8.0,7.88,7,4.5
2024-06-04,L1,NIGHT,SKU011,SUP_B,4554,136,8.0,7.75,15,5.6
2024-06-04,L2,MORNING,SKU003,SUP_D,6517,142,8.0,7.82,11,3.7
2024-06-04,L2,MORNING,SKU018,SUP_A,8315,169,8.0,7.57,26,3.0
2024-06-04,L2,MORNING,SKU012,SUP_B,3875,202,8.0,7.8,12,6.8
2024-06-04,L2,MORNING,SKU020,SUP_A,4723,86,8.0,7.47,32,5.0
2024-06-04,L2,EVENING,SKU020,SUP_B,5056,255,8.0,7.42,35,5.0
2024-06-04,L2,EVENING,SKU008,SUP_C,6266,125,8.0,7.45,33,4.0
2024-06-04,L2,EVENING,SKU030,SUP_B,8349,418,8.0,7.8,12,3.0
2024-06-04,L2,EVENING,SKU003,SUP_C,6286,129,8.0,7.5,30,3.7
2024-06-04,L2,NIGHT,SKU007,SUP_B,8323,501,8.0,7.63,22,2.8
2024-06-04,L2,NIGHT,SKU003,SUP_D,6493,198,8.0,7.48,31,3.7
2024-06-04,L2,NIGHT,SKU027,SUP_B,6148,359,8.0,7.82,11,4.2
2024-06-04,L2,NIGHT,SKU018,SUP_C,8648,265,8.0,7.78,13,3.0
2024-06-04,L3,MORNING,SKU020,SUP_A,4839,101,8.0,7.62,23,5.0
2024-06-04,L3,MORNING,SKU015,SUP_C,3452,66,8.0,7.65,21,7.0
2024-06-04,L3,MORNING,SKU025,SUP_A,4556,81,8.0,7.43,34,5.0
2024-06-04,L3,MORNING,SKU001,SUP_A,8773,178,8.0,7.67,20,2.7
2024-06-04,L3,EVENING,SKU001,SUP_A,9861,201,8.0,7.65,21,2.7
2024-06-04,L3,EVENING,SKU013,SUP_B,3928,81,8.0,7.88,7,6.2
2024-06-04,L3,EVENING,SKU025,SUP_A,4800,96,8.0,7.12,53,5.0
2024-06-04,L3,EVENING,SKU005,SUP_A,3474,65,8.0,7.52,29,7.2
2024-06-04,L3,NIGHT,SKU013,SUP_A,3678,120,8.0,7.63,22,6.2
2024-06-04,L3,NIGHT,SKU015,SUP_C,3428,103,8.0,7.93,4,7.0
2024-06-04,L3,NIGHT,SKU025,SUP_D,4809,143,8.0,7.7,18,5.0
2024-06-04,L3,NIGHT,SKU020,SUP_B,4969,148,8.0,7.3,42,5.0
2024-06-05,L1,MORNING,SKU011,SUP_B,4371,83,8.0,7.82,11,5.6
2024-06-05,L1,MORNING,SKU003,SUP_A,6519,127,8.0,7.78,13,3.7
2024-06-05,L1,MORNING,SKU028,SUP_B,4216,89,8.0,7.48,31,6.0
2024-06-05,L1,MORNING,SKU009,SUP_D,5799,121,8.0,7.25,45,4.1
2024-06-05,L1,EVENING,SKU011,SUP_B,4462,91,8.0,7.55,27,5.6
2024-06-05,L1,EVENING,SKU015,SUP_D,3308,62,8.0,7.37,38,7.0
2024-06-05,L1,EVENING,SKU027,SUP_D,5798,112,8.0,7.57,26,4.2
2024-06-05,L1,EVENING,SKU029,SUP_B,5955,116,8.0,7.9,6,4.5
2024-06-05,L1,NIGHT,SKU026,SUP_C,5362,170,8.0,7.48,31,4.6
2024-06-05,L1,NIGHT,SKU029,SUP_D,5137,153,8.0,7.72,17,4.5
2024-06-05,L1,NIGHT,SKU009,SUP_D,5776,176,8.0,7.88,7,4.1
2024-06-05,L1,NIGHT,SKU003,SUP_C,6584,204,8.0,7.5,30,3.7
2024-06-05,L2,MORNING,SKU018,SUP_D,7924,160,8.0,7.18,49,3.0
2024-06-05,L2,MORNING,SKU027,SUP_B,5598,283,8.0,7.68,19,4.2
2024-06-05,L2,MORNING,SKU003,SUP_A,6341,128,8.0,7.67,20,3.7
2024-06-05,L2,MORNING,SKU012,SUP_A,4095,73,8.0,8.0,0,6.8
2024-06-05,L2,EVENING,SKU020,SUP_A,4803,95,8.0,7.5,30,5.0
2024-06-05,L2,EVENING,SKU008,SUP_C,6277,128,8.0,7.58,25,4.0
2024-06-05,L2,EVENING,SKU018,SUP_D,8283,162,8.0,7.58,25,3.0
2024-06-05,L2,EVENING,SKU030,SUP_C,8481,166,8.0,7.52,29,3.0
2024-06-05,L2,NIGHT,SKU030,SUP_C,8746,256,8.0,7.75,15,3.0
2024-06-05,L2,NIGHT,SKU007,SUP_B,8166,489,8.0,7.08,55,2.8
2024-06-05,L2,NIGHT,SKU020,SUP_D,4669,138,8.0,7.83,10,5.0
2024-06-05,L2,NIGHT,SKU003,SUP_A,6470,194,8.0,7.07,56,3.7
2024-06-05,L3,MORNING,SKU025,SUP_C,4662,89,8.0,7.3,42,5.0
2024-06-05,L3,MORNING,SKU015,SUP_B,3420,74,8.0,7.15,51,7.0
2024-06-05,L3,MORNING,SKU020,SUP_D,5009,95,8.0,7.65,21,5.0
2024-06-05,L3,MORNING,SKU005,SUP_D,3520,71,8.0,7.33,40,7.2
2024-06-05,L3,EVENING,SKU015,SUP_A,3565,85,8.0,7.9,6,7.0
2024-06-05,L3,EVENING,SKU020,SUP_B,4708,97,8.0,7.62,23,5.0
2024-06-05,L3,EVENING,SKU008,SUP_B,5963,117,8.0,7.78,13,4.0
2024-06-05,L3,EVENING,SKU001,SUP_A,8454,174,8.0,7.43,34,2.7
2024-06-05,L3,NIGHT,SKU013,SUP_A,4055,126,8.0,8.0,0,6.2
2024-06-05,L3,NIGHT,SKU020,SUP_A,4713,138,8.0,7.82,11,5.0
2024-06-05,L3,NIGHT,SKU026,SUP_D,5253,158,8.0,7.48,31,4.6
2024-06-05,L3,NIGHT,SKU001,SUP_B,8084,245,8.0,7.37,38,2.7
2024-06-06,L1,MORNING,SKU011,SUP_A,4643,97,8.0,7.53,28,5.6
2024-06-06,L1,MORNING,SKU027,SUP_B,6036,118,8.0,7.4,36,4.2
2024-06-06,L1,MORNING,SKU028,SUP_D,4104,81,8.0,7.5,30,6.0
2024-06-06,L1,MORNING,SKU026,SUP_B,5266,99,8.0,7.12,53,4.6
2024-06-06,L1,EVENING,SKU009,SUP_C,5929,120,8.0,7.33,40,4.1
2024-06-06,L1,EVENING,SKU027,SUP_A,5783,121,8.0,7.92,5,4.2
2024-06-06,L1,EVENING,SKU029,SUP_D,5933,125,8.0,7.78,13,4.5
2024-06-06,L1,EVENING,SKU011,SUP_B,4616,86,8.0,7.72,17,5.6
2024-06-06,L1,NIGHT,SKU015,SUP_B,3341,105,8.0,7.8,12,7.0
2024-06-06,L1,NIGHT,SKU011,SUP_D,4865,142,8.0,8.0,0,5.6
2024-06-06,L1,NIGHT,SKU028,SUP_A,3883,115,8.0,7.88,7,6.0
2024-06-06,L1,NIGHT,SKU009,SUP_A,6206,192,8.0,7.5,30,4.1
2024-06-06,L2,MORNING,SKU008,SUP_A,6546,128,8.0,7.77,14,4.0
2024-06-06,L2,MORNING,SKU003,SUP_C,7054,135,8.0,7.87,8,3.7
2024-06-06,L2,MORNING,SKU027,SUP_A,5549,113,8.0,7.05,57,4.2
2024-06-06,L2,MORNING,SKU012,SUP_A,3879,80,8.0,7.88,7,6.8
2024-06-06,L2,EVENING,SKU018,SUP_B,8209,408,8.0,7.65,21,3.0
2024-06-06,L2,EVENING,SKU007,SUP_A,9565,192,8.0,7.72,17,2.8
2024-06-06,L2,EVENING,SKU020,SUP_A,5091,102,8.0,7.7,18,5.0
2024-06-06,L2,EVENING,SKU008,SUP_B,6519,330,8.0,7.68,19,4.0
2024-06-06,L2,NIGHT,SKU003,SUP_B,6309,369,8.0,7.27,44,3.7
2024-06-06,L2,NIGHT,SKU018,SUP_A,7169,214,8.0,7.13,52,3.0
2024-06-06,L2,NIGHT,SKU020,SUP_D,4481,132,8.0,7.58,25,5.0
2024-06-06,L2,NIGHT,SKU008,SUP_D,5810,179,8.0,7.28,43,4.0
2024-06-06,L3,MORNING,SKU008,SUP_B,6425,130,8.0,7.77,14,4.0
2024-06-06,L3,MORNING,SKU025,SUP_B,4608,93,8.0,7.43,34,5.0
2024-06-06,L3,MORNING,SKU015,SUP_D,4002,83,8.0,7.97,2,7.0
2024-06-06,L3,MORNING,SKU001,SUP_D,9460,182,8.0,7.67,20,2.7
2024-06-06,L3,EVENING,SKU008,SUP_B,6600,134,8.0,7.5,30,4.0
2024-06-06,L3,EVENING,SKU013,SUP_C,3908,79,8.0,7.38,37,6.2
2024-06-06,L3,EVENING,SKU026,SUP_A,5194,102,8.0,7.22,47,4.6
2024-06-06,L3,EVENING,SKU025,SUP_A,4936,97,8.0,7.18,49,5.0
2024-06-06,L3,NIGHT,SKU013,SUP_C,3980,119,8.0,7.67,20,6.2
2024-06-06,L3,NIGHT,SKU026,SUP_A,5398,162,8.0,7.58,25,4.6
2024-06-06,L3,NIGHT,SKU005,SUP_B,3166,96,8.0,7.53,28,7.2
2024-06-06,L3,NIGHT,SKU008,SUP_D,5686,176,8.0,7.63,22,4.0
2024-06-07,L1,MORNING,SKU028,SUP_B,4540,100,8.0,7.8,12,6.0
2024-06-07,L1,MORNING,SKU015,SUP_C,3536,70,8.0,7.83,10,7.0
2024-06-07,L1,MORNING,SKU026,SUP_A,5058,106,8.0,7.35,39,4.6
2024-06-07,L1,MORNING,SKU009,SUP_B,5956,116,8.0,7.78,13,4.1
2024-06-07,L1,EVENING,SKU029,SUP_A,4985,105,8.0,7.18,49,4.5
2024-06-07,L1,EVENING,SKU009,SUP_C,5619,115,8.0,7.33,40,4.1
2024-06-07,L1,EVENING,SKU028,SUP_C,4108,81,8.0,7.78,13,6.0
2024-06-07,L1,EVENING,SKU015,SUP_A,3361,56,8.0,7.53,28,7.0
2024-06-07,L1,NIGHT,SKU027,SUP_D,5653,168,8.0,7.77,14,4.2
2024-06-07,L1,NIGHT,SKU028,SUP_B,3888,120,8.0,7.47,32,6.0
2024-06-07,L1,NIGHT,SKU026,SUP_A,5228,161,8.0,7.58,25,4.6
2024-06-07,L1,NIGHT,SKU011,SUP_C,4279,135,8.0,7.78,13,5.6
2024-06-07,L2,MORNING,SKU027,SUP_D,5219,96,8.0,6.95,63,4.2
2024-06-07,L2,MORNING,SKU030,SUP_C,8469,162,8.0,8.0,0,3.0
2024-06-07,L2,MORNING,SKU012,SUP_B,3836,192,8.0,7.52,29,6.8
2024-06-07,L2,MORNING,SKU018,SUP_A,9057,183,8.0,7.88,7,3.0
2024-06-07,L2,EVENING,SKU018,SUP_D,8008,160,8.0,7.63,22,3.0
2024-06-07,L2,EVENING,SKU027,SUP_B,5954,298,8.0,7.5,30,4.2
2024-06-07,L2,EVENING,SKU008,SUP_A,6100,121,8.0,7.67,20,4.0
2024-06-07,L2,EVENING,SKU020,SUP_B,4968,239,8.0,7.75,15,5.0
2024-06-07,L2,NIGHT,SKU027,SUP_B,5008,295,8.0,6.62,83,4.2
2024-06-07,L2,NIGHT,SKU020,SUP_B,4776,290,8.0,7.65,21,5.0
2024-06-07,L2,NIGHT,SKU012,SUP_A,3420,111,8.0,7.47,32,6.8
2024-06-07,L2,NIGHT,SKU007,SUP_B,9070,543,8.0,7.75,15,2.8
2024-06-07,L3,MORNING,SKU013,SUP_A,4283,85,8.0,7.82,11,6.2
2024-06-07,L3,MORNING,SKU008,SUP_D,6493,130,8.0,7.72,17,4.0
2024-06-07,L3,MORNING,SKU005,SUP_D,3595,58,8.0,7.62,23,7.2
2024-06-07,L3,MORNING,SKU025,SUP_D,5432,102,8.0,7.72,17,5.0
2024-06-07,L3,EVENING,SKU001,SUP_B,8734,179,8.0,7.6,24,2.7
2024-06-07,L3,EVENING,SKU020,SUP_C,5012,96,8.0,7.65,21,5.0
2024-06-07,L3,EVENING,SKU015,SUP_B,3578,72,8.0,7.47,32,7.0
2024-06-07,L3,EVENING,SKU025,SUP_B,4870,100,8.0,7.43,34,5.0
2024-06-07,L3,NIGHT,SKU005,SUP_A,3365,96,8.0,7.63,22,7.2
2024-06-07,L3,NIGHT,SKU008,SUP_C,6570,199,8.0,8.0,0,4.0
2024-06-07,L3,NIGHT,SKU025,SUP_D,4899,151,8.0,7.82,11,5.0
2024-06-07,L3,NIGHT,SKU020,SUP_D,4722,146,8.0,7.65,21,5.0
2024-06-08,L1,MORNING,SKU003,SUP_A,7145,137,8.0,8.0,0,3.7
2024-06-08,L1,MORNING,SKU027,SUP_B,6341,127,8.0,7.9,6,4.2
2024-06-08,L1,MORNING,SKU028,SUP_A,4703,93,8.0,8.0,0,6.0
2024-06-08,L1,MORNING,SKU011,SUP_D,4290,83,8.0,7.6,24,5.6
2024-06-08,L1,EVENING,SKU026,SUP_A,5487,108,8.0,7.67,20,4.6
2024-06-08,L1,EVENING,SKU011,SUP_C,4273,81,8.0,7.72,17,5.6
2024-06-08,L1,EVENING,SKU015,SUP_C,3823,78,8.0,7.67,20,7.0
2024-06-08,L1,EVENING,SKU028,SUP_A,3984,82,8.0,7.48,31,6.0
2024-06-08,L1,NIGHT,SKU009,SUP_D,5597,179,8.0,7.62,23,4.1
2024-06-08,L1,NIGHT,SKU026,SUP_A,4930,157,8.0,7.47,32,4.6
2024-06-08,L1,NIGHT,SKU027,SUP_D,5847,178,8.0,7.88,7,4.2
2024-06-08,L1,NIGHT,SKU028,SUP_B,4326,133,8.0,8.0,0,6.0
2024-06-08,L2,MORNING,SKU003,SUP_A,6585,126,8.0,7.45,33,3.7
2024-06-08,L2,MORNING,SKU027,SUP_C,5864,117,8.0,7.0,60,4.2
2024-06-08,L2,MORNING,SKU020,SUP_B,4914,241,8.0,7.17,50,5.0
2024-06-08,L2,MORNING,SKU012,SUP_C,3736,83,8.0,7.93,4,6.8
2024-06-08,L2,EVENING,SKU003,SUP_D,6388,118,8.0,7.45,33,3.7
2024-06-08,L2,EVENING,SKU027,SUP_A,5649,108,8.0,7.52,29,4.2
2024-06-08,L2,EVENING,SKU007,SUP_A,8640,182,8.0,7.08,55,2.8
2024-06-08,L2,EVENING,SKU018,SUP_B,7700,381,8.0,6.88,67,3.0
2024-06-08,L2,NIGHT,SKU027,SUP_B,6292,371,8.0,8.0,0,4.2
2024-06-08,L2,NIGHT,SKU008,SUP_A,5276,152,8.0,6.98,61,4.0
2024-06-08,L2,NIGHT,SKU012,SUP_B,3312,197,8.0,7.05,57,6.8
2024-06-08,L2,NIGHT,SKU018,SUP_D,7148,212,8.0,7.17,50,3.0
2024-06-08,L3,MORNING,SKU005,SUP_C,3217,52,8.0,7.2,48,7.2
2024-06-08,L3,MORNING,SKU013,SUP_C,4351,89,8.0,7.97,2,6.2
2024-06-08,L3,MORNING,SKU020,SUP_A,4929,104,8.0,7.65,21,5.0
2024-06-08,L3,MORNING,SKU015,SUP_B,3831,79,8.0,7.97,2,7.0
2024-06-08,L3,EVENING,SKU001,SUP_A,8901,178,8.0,7.73,16,2.7
2024-06-08,L3,EVENING,SKU008,SUP_C,6447,133,8.0,7.92,5,4.0
2024-06-08,L3,EVENING,SKU005,SUP_A,3493,72,8.0,8.0,0,7.2
2024-06-08,L3,EVENING,SKU020,SUP_B,4765,97,8.0,7.58,25,5.0
2024-06-08,L3,NIGHT,SKU001,SUP_B,9142,280,8.0,7.75,15,2.7
2024-06-08,L3,NIGHT,SKU026,SUP_A,4986,154,8.0,7.62,23,4.6
2024-06-08,L3,NIGHT,SKU008,SUP_A,6095,183,8.0,7.25,45,4.0
2024-06-08,L3,NIGHT,SKU020,SUP_C,4342,139,8.0,7.32,41,5.0
2024-06-09,L1,MORNING,SKU009,SUP_A,6193,123,8.0,7.28,43,4.1
2024-06-09,L1,MORNING,SKU028,SUP_A,4249,87,8.0,7.65,21,6.0
2024-06-09,L1,MORNING,SKU011,SUP_A,4229,92,8.0,7.72,17,5.6
2024-06-09,L1,MORNING,SKU026,SUP_B,5745,116,8.0,7.67,20,4.6
2024-06-09,L1,EVENING,SKU015,SUP_B,3805,71,8.0,7.58,25,7.0
2024-06-09,L1,EVENING,SKU029,SUP_B,5361,107,8.0,7.57,26,4.5
2024-06-09,L1,EVENING,SKU003,SUP_D,6691,138,8.0,7.43,34,3.7
2024-06-09,L1,EVENING,SKU027,SUP_B,5556,104,8.0,7.5,30,4.2
2024-06-09,L1,NIGHT,SKU011,SUP_B,4538,136,8.0,7.65,21,5.6
2024-06-09,L1,NIGHT,SKU029,SUP_D,5366,160,8.0,7.1,54,4.5
2024-06-09,L1,NIGHT,SKU026,SUP_D,5310,152,8.0,7.68,19,4.6
2024-06-09,L1,NIGHT,SKU028,SUP_C,4083,128,8.0,7.43,34,6.0
2024-06-09,L2,MORNING,SKU020,SUP_C,4461,94,8.0,7.15,51,5.0
2024-06-09,L2,MORNING,SKU007,SUP_A,9087,186,8.0,7.67,20,2.8
2024-06-09,L2,MORNING,SKU012,SUP_D,3544,76,8.0,7.57,26,6.8
2024-06-09,L2,MORNING,SKU018,SUP_C,8986,183,8.0,7.9,6,3.0
2024-06-09,L2,EVENING,SKU030,SUP_B,8511,433,8.0,7.65,21,3.0
2024-06-09,L2,EVENING,SKU003,SUP_C,6651,132,8.0,7.55,27,3.7
2024-06-09,L2,EVENING,SKU008,SUP_A,5967,123,8.0,7.27,44,4.0
2024-06-09,L2,EVENING,SKU012,SUP_B,3540,185,8.0,7.25,45,6.8
2024-06-09,L2,NIGHT,SKU003,SUP_D,6739,195,8.0,7.9,6,3.7
2024-06-09,L2,NIGHT,SKU020,SUP_D,5014,149,8.0,7.78,13,5.0
2024-06-09,L2,NIGHT,SKU030,SUP_B,8379,504,8.0,7.58,25,3.0
2024-06-09,L2,NIGHT,SKU007,SUP_A,8163,242,8.0,7.55,27,2.8
2024-06-09,L3,MORNING,SKU008,SUP_B,6574,131,8.0,7.67,20,4.0
2024-06-09,L3,MORNING,SKU001,SUP_B,8868,187,8.0,7.53,28,2.7
2024-06-09,L3,MORNING,SKU005,SUP_C,3447,73,8.0,7.63,22,7.2
2024-06-09,L3,MORNING,SKU025,SUP_B,5055,99,8.0,7.32,41,5.0
2024-06-09,L3,EVENING,SKU026,SUP_C,5997,123,8.0,7.83,10,4.6
2024-06-09,L3,EVENING,SKU020,SUP_B,5256,110,8.0,7.63,22,5.0
2024-06-09,L3,EVENING,SKU005,SUP_B,3211,61,8.0,7.15,51,7.2
2024-06-09,L3,EVENING,SKU025,SUP_B,5330,113,8.0,7.58,25,5.0
2024-06-09,L3,NIGHT,SKU026,SUP_A,5182,163,8.0,7.65,21,4.6
2024-06-09,L3,NIGHT,SKU005,SUP_A,3460,107,8.0,7.7,18,7.2
2024-06-09,L3,NIGHT,SKU013,SUP_D,4038,121,8.0,7.55,27,6.2
2024-06-09,L3,NIGHT,SKU001,SUP_C,8804,261,8.0,7.68,19,2.7
2024-06-10,L1,MORNING,SKU027,SUP_C,6023,118,8.0,7.53,28,4.2
2024-06-10,L1,MORNING,SKU011,SUP_A,4321,85,8.0,7.67,20,5.6
2024-06-10,L1,MORNING,SKU028,SUP_C,4169,89,8.0,7.32,41,6.0
2024-06-10,L1,MORNING,SKU029,SUP_B,5383,114,8.0,7.58,25,4.5
2024-06-10,L1,EVENING,SKU027,SUP_A,5895,122,8.0,7.37,38,4.2
2024-06-10,L1,EVENING,SKU011,SUP_C,4589,97,8.0,7.78,13,5.6
2024-06-10,L1,EVENING,SKU028,SUP_A,3960,75,8.0,7.33,40,6.0
2024-06-10,L1,EVENING,SKU003,SUP_B,6670,127,8.0,7.88,7,3.7
2024-06-10,L1,NIGHT,SKU003,SUP_D,6955,204,8.0,7.88,7,3.7
2024-06-10,L1,NIGHT,SKU028,SUP_D,4297,128,8.0,7.78,13,6.0
2024-06-10,L1,NIGHT,SKU015,SUP_D,3406,103,8.0,7.52,29,7.0
2024-06-10,L1,NIGHT,SKU027,SUP_B,5639,168,8.0,7.8,12,4.2
2024-06-10,L2,MORNING,SKU003,SUP_C,6818,136,8.0,7.38,37,3.7
2024-06-10,L2,MORNING,SKU008,SUP_B,5430,278,8.0,7.07,56,4.0
2024-06-10,L2,MORNING,SKU012,SUP_A,3409,64,8.0,6.83,70,6.8
2024-06-10,L2,MORNING,SKU030,SUP_B,7910,397,8.0,7.68,19,3.0
2024-06-10,L2,EVENING,SKU030,SUP_D,8210,176,8.0,7.5,30,3.0
2024-06-10,L2,EVENING,SKU003,SUP_A,7133,139,8.0,7.67,20,3.7
2024-06-10,L2,EVENING,SKU018,SUP_A,8124,165,8.0,7.0,60,3.0
2024-06-10,L2,EVENING,SKU012,SUP_A,3874,68,8.0,7.77,14,6.8
2024-06-10,L2,NIGHT,SKU018,SUP_B,6881,411,8.0,6.92,65,3.0
2024-06-10,L2,NIGHT,SKU027,SUP_C,5820,179,8.0,7.42,35,4.2
2024-06-10,L2,NIGHT,SKU012,SUP_A,3555,106,8.0,7.3,42,6.8
2024-06-10,L2,NIGHT,SKU003,SUP_B,6526,389,8.0,7.52,29,3.7
2024-06-10,L3,MORNING,SKU013,SUP_A,4330,91,8.0,7.88,7,6.2
2024-06-10,L3,MORNING,SKU025,SUP_D,5293,108,8.0,7.85,9,5.0
2024-06-10,L3,MORNING,SKU001,SUP_D,8891,173,8.0,7.63,22,2.7
2024-06-10,L3,MORNING,SKU026,SUP_A,5149,104,8.0,7.68,19,4.6
2024-06-10,L3,EVENING,SKU015,SUP_B,3483,68,8.0,7.5,30,7.0
2024-06-10,L3,EVENING,SKU001,SUP_A,9143,189,8.0,7.4,36,2.7
2024-06-10,L3,EVENING,SKU026,SUP_C,5250,91,8.0,7.58,25,4.6
2024-06-10,L3,EVENING,SKU013,SUP_A,4222,77,8.0,7.43,34,6.2
2024-06-10,L3,NIGHT,SKU015,SUP_A,3375,99,8.0,7.38,37,7.0
2024-06-10,L3,NIGHT,SKU008,SUP_B,5720,171,8.0,7.5,30,4.0
2024-06-10,L3,NIGHT,SKU013,SUP_A,3862,117,8.0,7.9,6,6.2
2024-06-10,L3,NIGHT,SKU020,SUP_A,4990,147,8.0,7.5,30,5.0
2024-06-11,L1,MORNING,SKU026,SUP_A,5316,107,8.0,7.53,28,4.6
2024-06-11,L1,MORNING,SKU011,SUP_A,4318,94,8.0,7.4,36,5.6
2024-06-11,L1,MORNING,SKU015,SUP_A,3799,76,8.0,7.55,27,7.0
2024-06-11,L1,MORNING,SKU003,SUP_A,6784,141,8.0,7.88,7,3.7
2024-06-11,L1,EVENING,SKU009,SUP_B,6317,133,8.0,7.58,25,4.1
2024-06-11,L1,EVENING,SKU028,SUP_A,4313,84,8.0,7.35,39,6.0
2024-06-11,L1,EVENING,SKU029,SUP_D,5925,122,8.0,7.78,13,4.5
2024-06-11,L1,EVENING,SKU003,SUP_B,6211,134,8.0,7.45,33,3.7
2024-06-11,L1,NIGHT,SKU011,SUP_C,4344,125,8.0,7.83,10,5.6
2024-06-11,L1,NIGHT,SKU028,SUP_B,3818,117,8.0,7.28,43,6.0
2024-06-11,L1,NIGHT,SKU029,SUP_C,5454,156,8.0,7.27,44,4.5
2024-06-11,L1,NIGHT,SKU026,SUP_A,4936,159,8.0,7.57,26,4.6
2024-06-11,L2,MORNING,SKU008,SUP_D,6602,131,8.0,7.88,7,4.0
2024-06-11,L2,MORNING,SKU027,SUP_D,5225,104,8.0,6.72,77,4.2
2024-06-11,L2,MORNING,SKU030,SUP_A,8233,167,8.0,7.55,27,3.0
2024-06-11,L2,MORNING,SKU007,SUP_B,8815,446,8.0,7.12,53,2.8
2024-06-11,L2,EVENING,SKU027,SUP_A,6180,126,8.0,7.38,37,4.2
2024-06-11,L2,EVENING,SKU007,SUP_B,9879,487,8.0,7.85,9,2.8
2024-06-11,L2,EVENING,SKU008,SUP_B,5947,301,8.0,7.53,28,4.0
2024-06-11,L2,EVENING,SKU012,SUP_C,3588,59,8.0,7.28,43,6.8
2024-06-11,L2,NIGHT,SKU027,SUP_C,5830,173,8.0,7.7,18,4.2
2024-06-11,L2,NIGHT,SKU018,SUP_C,7853,238,8.0,7.45,33,3.0
2024-06-11,L2,NIGHT,SKU012,SUP_B,3519,215,8.0,7.65,21,6.8
2024-06-11,L2,NIGHT,SKU007,SUP_C,8078,248,8.0,7.65,21,2.8
2024-06-11,L3,MORNING,SKU020,SUP_C,4846,99,8.0,7.57,26,5.0
2024-06-11,L3,MORNING,SKU013,SUP_B,4078,80,8.0,7.28,43,6.2
2024-06-11,L3,MORNING,SKU001,SUP_A,8793,164,8.0,7.7,18,2.7
2024-06-11,L3,MORNING,SKU008,SUP_A,5773,101,8.0,7.35,39,4.0
2024-06-11,L3,EVENING,SKU013,SUP_A,4120,88,8.0,7.55,27,6.2
2024-06-11,L3,EVENING,SKU025,SUP_D,5080,99,8.0,7.57,26,5.0
2024-06-11,L3,EVENING,SKU020,SUP_A,5151,105,8.0,7.82,11,5.0
2024-06-11,L3,EVENING,SKU015,SUP_A,3465,68,8.0,7.4,36,7.0
2024-06-11,L3,NIGHT,SKU020,SUP_D,4616,140,8.0,7.02,59,5.0
2024-06-11,L3,NIGHT,SKU013,SUP_D,4031,118,8.0,7.48,31,6.2
2024-06-11,L3,NIGHT,SKU005,SUP_C,3257,92,8.0,7.88,7,7.2
2024-06-11,L3,NIGHT,SKU001,SUP_B,9168,278,8.0,7.7,18,2.7
2024-06-12,L1,MORNING,SKU028,SUP_A,4394,90,8.0,7.57,26,6.0
2024-06-12,L1,MORNING,SKU009,SUP_C,6115,115,8.0,7.83,10,4.1
2024-06-12,L1,MORNING,SKU003,SUP_A,6888,133,8.0,7.6,24,3.7
2024-06-12,L1,MORNING,SKU015,SUP_C,3315,67,8.0,7.55,27,7.0
2024-06-12,L1,EVENING,SKU029,SUP_B,5342,105,8.0,7.43,34,4.5
2024-06-12,L1,EVENING,SKU026,SUP_D,5127,107,8.0,7.45,33,4.6
2024-06-12,L1,EVENING,SKU009,SUP_C,6100,122,8.0,7.53,28,4.1
2024-06-12,L1,EVENING,SKU015,SUP_C,3473,64,8.0,7.7,18,7.0
2024-06-12,L1,NIGHT,SKU015,SUP_B,3474,103,8.0,7.52,29,7.0
2024-06-12,L1,NIGHT,SKU011,SUP_A,4431,135,8.0,7.58,25,5.6
2024-06-12,L1,NIGHT,SKU029,SUP_B,5485,167,8.0,7.5,30,4.5
2024-06-12,L1,NIGHT,SKU027,SUP_A,5819,161,8.0,7.72,17,4.2
2024-06-12,L2,MORNING,SKU027,SUP_B,5593,273,8.0,7.48,31,4.2
2024-06-12,L2,MORNING,SKU008,SUP_B,6814,340,8.0,7.73,16,4.0
